Bus_ID,Bus_Name,Cum_sOTDF,Avg_sOTDF,Med_sOTDF,Max_sOTDF,Min_sOTDF,Circuit_Involved_max,Scaled_OTDF_Contribution_max,Cont_Loading_x,Percent Reduction_max,Circuit_Involved_min,Scaled_OTDF_Contribution_min,Cont_Loading_y,Percent Reduction_min
1691,Cow Cross,15.749442478750048,0.9264377928676498,2.0932677619236526,4.252310580922933,-5.125868424875955,''Cahir' to        'Doon'',4.252310580922933,140.62618463459307,218.6613794245618,''Coolnabacky' to  'Portlaoise'',-5.125868424875955,174.04345554205617,-388.15367102332544
1692,Carlow,-24.725655885706253,-1.373647549205903,1.8894136982646792,3.018812685826195,-35.99694157621048,''Maynooth A' to     'Timahoe'',3.018812685826195,115.13766309219635,2.237109304593196,''Coolnabacky' to  'Portlaoise'',-35.99694157621048,174.04345554205617,-86.31856215814689
1693,Charleville,17.111362271159607,1.1407574847439739,2.250282558084028,3.121819409528098,-3.8225309657410067,''Lanesboro' to  'Sliabh Bawn'',3.121819409528098,127.54969851964366,120.01967686828006,''Coolnabacky' to  'Portlaoise'',-3.8225309657410067,174.04345554205617,-289.4591323788447
1695,Carrick on Shannon,-129.19176081538762,-7.599515342081625,-2.490547329848871,4.8664129606066675,-30.251446448796212,''Flagford' to       'Sligo'',4.8664129606066675,124.72419071880961,95.49987544113108,''Lanesboro' to  'Sliabh Bawn'',-30.251446448796212,127.54969851964366,-1163.0297436492124
1696,Cherrywood,-1.4284042554562233,-0.09522695036374822,1.4147563476886786,2.8729481077983765,-4.162526935569646,''McDermott' to  'North Quays'',2.8729481077983765,131.49792174241549,81.88889552710633,''Maynooth B' to    'Rinawade'',-4.162526935569646,147.90307329116044,-107.8500828464253
1697,Crane,-5.470101123421745,-0.3038945068567636,1.6218386075316544,2.8723407010511273,-8.353932926458597,''McDermott' to  'North Quays'',2.8723407010511273,131.49792174241549,81.87158234712479,''Cahir' to        'Doon'',-8.353932926458597,140.62618463459307,-429.57410155192264
1698,Screeb,-33.320923527482094,-2.380065966248721,0.08765409494648524,2.873312360335172,-19.847973575329995,Transformer: FLA2101',2.873312360335172,114.44541451713373,45.334044462777015,''Cashla' to  'Shantallow'',-19.847973575329995,131.12128916280417,-494.6261815234403
1699,Cloon,-15.772181287329742,-1.21324471440998,-1.482756899182928,8.752826621383548,-14.727000853732742,''Lanesboro' to  'Sliabh Bawn'',8.752826621383548,127.54969851964366,7.024150284104039,''Cashla' to  'Shantallow'',-14.727000853732742,131.12128916280417,-7.660833647221418
1702,Cookstown,-1.6728586872079478,-0.11152391248052985,1.4233658465965098,2.872939058214804,-4.2465349945929125,''McDermott' to  'North Quays'',2.872939058214804,131.49792174241549,81.88863758287069,''Maynooth B' to    'Rinawade'',-4.2465349945929125,147.90307329116044,-110.02671167445874
1703,Bracklone,95.42548750477393,5.0223940791986275,2.251171023404161,57.963354021901864,-7.14531859086332,''Coolnabacky' to  'Portlaoise'',57.963354021901864,174.04345554205617,53.092934937103074,''Coolcarrigan' to     'Blake T'',-7.14531859086332,113.39090708941728,-1.8168020416891868
1705,Cliff,-110.46885562314817,-6.498167977832246,-3.530542756875151,2.871572817401124,-22.868067164927023,''McDermott' to  'North Quays'',2.871572817401124,131.49792174241549,81.84969502384824,''Flagford' to       'Sligo'',-22.868067164927023,124.72419071880961,-448.7694701433017
1706,Carrickmines,-0.8612974572143075,-0.05383109107589422,1.3187614058568689,2.8729822328754575,-4.38024669476131,''McDermott' to  'North Quays'',2.8729822328754575,131.49792174241549,0.8175127752167659,''Maynooth B' to    'Rinawade'',-4.38024669476131,147.90307329116044,-1.132990772199147
1707,Carrickmines,-1.315874807388219,-0.08772498715921459,1.4107939487208567,2.872953963296129,-4.123857754790942,''McDermott' to  'North Quays'',2.872953963296129,131.49792174241549,81.8890624289179,''Maynooth B' to    'Rinawade'',-4.123857754790942,147.90307329116044,-106.84817356988725
1708,Cromcastle,2.8625639156714726,0.17891024472946704,1.3546831166183377,3.0303350710416863,-3.5762823136774284,''Ratrussan' to    'Shankill'',3.0303350710416863,111.9120617296248,30.641608278514827,''Maynooth B' to    'Rinawade'',-3.5762823136774284,147.90307329116044,-92.66062413108023
1709,Cahir,77.9103721095974,4.582963065270436,2.250404654854445,58.892996825844214,-5.884623940709226,''Cahir' to        'Doon'',58.892996825844214,140.62618463459307,42.76777276401475,''Coolnabacky' to  'Portlaoise'',-5.884623940709226,174.04345554205617,-6.2930449112116245
1710,Cromcastle,2.8625639159540137,0.17891024474712586,1.3546831166183377,3.0303350710389028,-3.5762823136819346,''Ratrussan' to    'Shankill'',3.0303350710389028,111.9120617296248,30.641608278486675,''Maynooth B' to    'Rinawade'',-3.5762823136819346,147.90307329116044,-92.66062413119698
1711,Cath_Fall,-110.46905898600163,-6.498179940353037,-3.530549256263092,2.8715781034652794,-22.86810926295771,''McDermott' to  'North Quays'',2.8715781034652794,131.49792174241549,81.84984569484513,''Flagford' to       'Sligo'',-22.86810926295771,124.72419071880961,-448.77029628705884
1712,CentralPark,2.2468086916306635,0.14042554322691647,1.418911093690802,2.8729732552803244,-4.638495948951598,''McDermott' to  'North Quays'',2.8729732552803244,131.49792174241549,81.88961231677489,''Maynooth B' to    'Rinawade'',-4.638495948951598,147.90307329116044,-120.18232677424743
1713,Carrigadrohi,13.231238028864581,0.8820825352576388,2.1672748672190694,2.8715364344642524,-4.213386585995315,''McDermott' to  'North Quays'',2.8715364344642524,131.49792174241549,81.84865798509757,''Coolnabacky' to  'Portlaoise'',-4.213386585995315,174.04345554205617,-319.0564671651897
1715,Castlebar,-48.43900693861587,-3.027437933663492,-2.534819479833367,3.4557525608631554,-13.97199676559118,''Maynooth B' to    'Rinawade'',3.4557525608631554,147.90307329116044,1.3197433121805233,''Cashla' to  'Shantallow'',-13.97199676559118,131.12128916280417,-5.132190981688443
1716,Clahane,4.314124216253928,0.30815172973242344,0.06535179118079548,2.8719139290853932,-2.4903490873478757,''McDermott' to  'North Quays'',2.8719139290853932,131.49792174241549,81.85941787926647,''Shannonbridg' to    'Dallow T'',-2.4903490873478757,205.21591123058096,-227.2677864104971
1717,Cashla,-24.828122964650767,-1.6552081976433846,-1.5686701833116634,4.376566977120239,-13.493732631288111,Transformer: FLA2101',4.376566977120239,114.44541451713373,69.05183184189076,''Cashla' to  'Shantallow'',-13.493732631288111,131.12128916280417,-336.27379745245935
1718,Cashla,-33.322211807669625,-2.380157986262116,0.08765748390514017,2.8734234505020804,-19.848740952640746,Transformer: FLA2101',2.8734234505020804,114.44541451713373,0.4040294646744673,''Cashla' to  'Shantallow'',-19.848740952640746,131.12128916280417,-4.408244481672734
1719,Corderry,-124.14865915325498,-7.302862303132646,-4.153541617121125,3.429872887893542,-25.093714424533612,''Maynooth B' to    'Rinawade'',3.429872887893542,147.90307329116044,88.8671907324015,''Flagford' to  'Sliabh Bawn'',-25.093714424533612,126.04702382347412,-922.9915504062916
1720,Coolroe,13.686379998366867,0.8553987498979292,2.133054622575514,3.7818879476191376,-4.626104061379223,''Cahir' to        'Doon'',3.7818879476191376,140.62618463459307,194.47141024116857,''Coolnabacky' to  'Portlaoise'',-4.626104061379223,174.04345554205617,-350.3092793498138
1721,Clonkeen,11.573896475318204,0.8267068910941574,1.8818491202328622,2.8716320331868794,-3.248094433912783,''McDermott' to  'North Quays'',2.8716320331868794,131.49792174241549,81.85138287726966,''Coolnabacky' to  'Portlaoise'',-3.248094433912783,174.04345554205617,-245.96023031632672
